Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2021,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,521615,Radio Communications,Other Services and Charges,Expenditures,38000,38000,0
2021,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,521905,Legal Services,Other Services and Charges,Expenditures,800,800,0
2021,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,4785,3000,0
2021,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520113,Photographic Services,Other Services and Charges,Expenditures,1000,1000,0
2021,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520139,Motor Pool Charges,Other Services and Charges,Expenditures,100,100,0
2021,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520755,Contingency,Other Services and Charges,Expenditures,85000,100000,0
2021,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,1000,1000,0
2021,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,521730,Parking Space Rental,Other Services and Charges,Expenditures,600,600,0
2021,2423,Special Waste,Special Revenue Funds,3800,Houston Health Department,Human & Cultural Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,7200,7200,0
2021,2424,Contractor Respon Fd,Special Revenue Funds,5100,Business Opportunity,Administrative Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,64,64,0
2021,2424,Contractor Respon Fd,Special Revenue Funds,5100,Business Opportunity,Administrative Services,520805,Education & Training,Other Services and Charges,Expenditures,175,175,0
2021,2424,Contractor Respon Fd,Special Revenue Funds,5100,Business Opportunity,Administrative Services,521730,Parking Space Rental,Other Services and Charges,Expenditures,1320,1320,0
2021,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520118,Refuse Disposal,Other Services and Charges,Expenditures,2300,2300,0
2021,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,1070,1070,0
2021,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,521725,Other Rental,Other Services and Charges,Expenditures,4500,4500,0
2021,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522305,Freight Charges,Other Services and Charges,Expenditures,3000,3000,0
2021,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520157,Computer Software Maintenance Services,Other Services and Charges,Expenditures,714,714,0
2021,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521705,Equipment Rental,Other Services and Charges,Expenditures,1000,1000,0
2021,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520132,Contracts/Sponsorships,Other Services and Charges,Expenditures,30000,30000,0
2021,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,7645,7645,0
2021,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522205,Metro Commuter Passes,Other Services and Charges,Expenditures,300,300,0
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,520122,Office Equipment Services,Other Services and Charges,Expenditures,1400,1400,0
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,520158,Computer Equipment Maintenance Services,Other Services and Charges,Expenditures,1000,1000,0
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,520720,Fines,Other Services and Charges,Expenditures,4000,4000,0
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,520815,Tuition Reimbursement,Other Services and Charges,Expenditures,3974,3974,0
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,522800,Cost of Goods Sold,Other Services and Charges,Expenditures,1500,1500,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,100000,200000,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,5000,5000,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520131,Water Authority Contracts Debt Service,Other Services and Charges,Expenditures,6398700,6398700,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520720,Fines,Other Services and Charges,Expenditures,560000,560000,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520755,Contingency,Other Services and Charges,Expenditures,37400,237400,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,521615,Radio Communications,Other Services and Charges,Expenditures,11300,11300,0
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,521620,Voice Equipment,Other Services and Charges,Expenditures,2800,2800,0
2021,8305,CombinedUtilSystGen,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520160,CIP-Software,Other Services and Charges,Expenditures,300000,300000,0
2021,8601,C&E FacilityRev,Enterprise Funds,4200,Convention and Entertainment,Human & Cultural Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,5000,5000,0
2021,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520110,Management Consulting Services,Other Services and Charges,Expenditures,50000,50000,0
2021,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520141,Engineering Services,Other Services and Charges,Expenditures,8000,8000,0
2021,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,521405,Building Maintenance Services,Other Services and Charges,Expenditures,11000,11000,0
2021,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,521705,Equipment Rental,Other Services and Charges,Expenditures,3000,3000,0
2021,9000,Health Benefits Fund,Internal Services Funds,8000,Human Resources Dept.,Administrative Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,8250,207096,0
2021,9000,Health Benefits Fund,Internal Services Funds,8000,Human Resources Dept.,Administrative Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,30000,30000,0
2021,9000,Health Benefits Fund,Internal Services Funds,8000,Human Resources Dept.,Administrative Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,1000,1000,0
2021,9000,Health Benefits Fund,Internal Services Funds,8000,Human Resources Dept.,Administrative Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,7405,7405,0
2021,9000,Health Benefits Fund,Internal Services Funds,8000,Human Resources Dept.,Administrative Services,522615,Retiree A Medical Claims,Other Services and Charges,Expenditures,408,408,0
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522821,Interfund Permit Ctr Point of Sale Chgb,Other Services and Charges,Expenditures,185900,0,0
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,522840,Interfund Permitting Center Rent Chargeback,Other Services and Charges,Expenditures,800,0,0
2021,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520761,Contributions to Joint Projects,Other Services and Charges,Expenditures,88587,0,0
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,1500,0,0
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,200,0,0
2021,1001,Project Cost Recovry,Service Chargeback Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,2600,0,0
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,560,0,0
2021,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520107,Computer Info/Contr,Other Services and Charges,Expenditures,100000,0,0
2021,2105,M.R.R Fund,Special Revenue Funds,3600,Parks & Recreation,Human & Cultural Services,520108,Information Resource Services,Other Services and Charges,Expenditures,150600,0,0
2021,2205,HoustonEmergencyCtr,Special Revenue Funds,1500,Houston Emergency Center (HEC),Public Safety,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,571,0,0
2021,2308,P&DD SPEC REVENUE,Special Revenue Funds,7000,Planning & Development,Development & Maintenance Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,300,0,0
2021,2423,Special Waste,Special Revenue Funds,3800,Houston Health Department,Human & Cultural Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,494,0,0
2021,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,5047,0,0
2021,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,2610,500,0
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,500,500,0
2021,1000,General Fund,General Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,500,500,0
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522435,Interest Charges Past Due Accounts,Other Services and Charges,Expenditures,500,500,0
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,521715,Office Equipment Rental,Other Services and Charges,Expenditures,500,500,0
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,521905,Legal Services,Other Services and Charges,Expenditures,500,500,0
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,522305,Freight Charges,Other Services and Charges,Expenditures,500,500,0
2021,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,500,500,0
2021,2002,Health Special,Special Revenue Funds,3800,Houston Health Department,Human & Cultural Services,522410,Cashier Shortages,Other Services and Charges,Expenditures,500,500,0
